31|287
31|32
32|3171
32|2979
32|192
32|179
32|151
32|28
32|644
32|611
32|33
32|293
32|286
32|7
32|66
32|62
32|4
32|275
32|251
32|24
33|3152
33|2961
33|191
33|178
33|156
33|22
33|640
33|619
33|21
33|313
33|312
33|1
33|48
33|44
33|4
33|313
33|280
33|33
34|3149
34|2917
34|232
34|144
34|126
34|18
34|594
34|559
34|35
34|306
34|298
34|8
34|55
34|51
34|4
34|291
34|264
34|27
35|2863
35|2660
35|203
35|158
35|140
35|18
35|620
35|597
35|23
35|259
35|251
35|8
35|61
35|59
35|2
35|285
35|260
35|25
36|3029
36|2820
36|209
36|157
36|141
36|16
36|617
36|600
36|17
36|328
36|321
36|7
36|51
36|44
36|7
36|259
36|241
36|18
37|2952
37|2778
37|174
37|134
37|130
37|4
37|573
37|552
37|21
37|345
37|333
37|12
37|34
37|30
37|4
37|214
37|193
37|21
38|2898
38|2700
38|198
38|161
38|141
38|20
38|576
38|551
38|25
38|318
38|314
38|4
38|41
38|39
38|2
38|252
38|230
38|22
39|3101
39|2923
39|178
39|156
39|137
39|19
39|554
39|533
39|21
39|332
39|323
39|9
39|50
39|48
39|2
39|236
39|222
39|14
40|3288
40|3069
40|219
40|152
40|137
40|15
40|618
40|597
40|21
40|340
40|337
40|3
40|58
40|53
40|5
40|217
40|202
40|15
41|3490
41|3267
41|223
41|162
41|146
41|16
41|633
41|613
41|20
41|362
41|356
41|6
41|42
41|41
41|1
41|223
41|213
41|10
42|3108
42|2921
42|187
42|120
42|109
42|11
42|554
42|531
42|23
42|316
42|315
42|1
42|57
42|55
42|2
42|218
42|206
42|12
43|3071
43|2857
43|214
43|158
43|137
43|21
43|583
43|574
43|9
43|324
43|318
43|6
43|35
43|35
43|0
43|177
43|161
43|16
44|3080
44|2932
44|148
44|125
44|118
44|7
44|671
44|652
44|19
44|341
44|336
44|5
44|41
44|38
44|3
44|181
44|168
44|13
45|3150
45|3003
45|147
45|114
45|101
45|13
45|703
45|682
45|21
45|318
45|313
45|5
45|41
45|40
45|1
45|193
45|177
45|16
21|37322
21|22085
21|15237
21|2573
21|2145
21|428
21|3391
21|2607
21|784
21|1414
21|1243
21|171
21|164
21|114
21|50
21|1473
21|1031
21|442
22|36358
22|22086
22|14272
22|2416
22|2006
22|410
22|3163
22|2431
22|732
22|1319
22|1164
22|155
22|152
22|97
22|55
22|1360
22|990
22|370
23|35370
23|21630
23|13740
23|2261
23|1888
23|373
23|3037
23|2361
23|676
23|1290
23|1139
23|151
23|171
23|115
23|56
23|1176
23|851
23|325
24|34538
24|20839
24|13699
24|2228
24|1837
24|391
24|2927
24|2259
24|668
24|1453
24|1313
24|140
24|115
24|78
24|37
24|1215
24|872
24|343
25|35208
25|21903
25|13305
25|2103
25|1749
25|354
25|2751
25|2113
25|638
25|1561
25|1441
25|120
25|162
25|129
25|33
25|1210
25|829
25|381
26|35336
26|21975
26|13361
26|2167
26|1788
26|379
26|2619
26|1993
26|626
26|1629
26|1486
26|143
26|158
26|109
26|49
26|1189
26|836
26|353
27|34400
27|21521
27|12879
27|2123
27|1752
27|371
27|2527
27|1964
27|563
27|1726
27|1598
27|128
27|141
27|96
27|45
27|1138
27|815
27|323
28|35107
28|21828
28|13279
28|2082
28|1732
28|350
28|2543
28|1963
28|580
28|1787
28|1640
28|147
28|129
28|93
28|36
28|1209
28|857
28|352
29|35600
29|22122
29|13478
29|2218
29|1840
29|378
29|2596
29|1956
29|640
29|1900
29|1753
29|147
29|146
29|102
29|44
29|1147
29|806
29|341
30|35264
30|21855
30|13409
30|2193
30|1829
30|364
30|2505
30|1909
30|596
30|1953
30|1806
30|147
30|144
30|96
30|48
30|1105
30|776
30|329
31|36083
31|22357
31|13726
31|2225
31|1850
31|375
31|2563
31|1937
31|626
31|1912
31|1791
31|121
31|158
31|110
31|48
31|1072
31|776
31|296
32|33791
32|20939
32|12852
32|2097
32|1723
32|374
32|2322
32|1732
32|590
32|1923
32|1821
32|102
32|124
32|85
32|39
32|1032
32|736
32|296
33|33028
33|20217
33|12811
33|1877
33|1539
33|338
33|2285
33|1757
33|528
33|1874
33|1733
33|141
33|120
33|86
33|34
33|949
33|692
33|257
34|33281
34|20378
34|12903
34|1955
34|1622
34|333
34|2262
34|1734
34|528
34|1880
34|1745
34|135
34|139
34|88
34|51
34|1019
34|686
34|333
35|32297
35|19304
35|12993
35|1964
35|1649
35|315
35|2248
35|1703
35|545
35|1883
35|1755
35|128
35|124
35|80
35|44
35|840
35|598
35|242
36|34125
36|20584
36|13541
36|2062
36|1758
36|304
36|2140
36|1635
36|505
36|1945
36|1825
36|120
36|117
36|80
36|37
36|847
36|597
36|250
37|32669
37|19774
37|12895
37|1813
37|1524
37|289
37|2131
37|1662
37|469
37|2023
37|1889
37|134
37|116
37|81
37|35
37|773
37|559
37|214
38|32550
38|20121
38|12429
38|1849
38|1590
38|259
38|2156
38|1662
38|494
38|1938
38|1821
38|117
38|106
38|75
38|31
38|845
38|599
38|246
39|34336
39|21711
39|12625
39|1928
39|1661
39|267
39|2132
39|1620
39|512
39|2061
39|1953
39|108
39|125
39|94
39|31
39|805
39|551
39|254
40|36255
40|23928
40|12327
40|1941
40|1673
40|268
40|2206
40|1725
40|481
40|1983
40|1861
40|122
40|108
40|66
40|42
40|779
40|554
40|225
41|36541
41|24170
41|12371
41|1964
41|1722
41|242
41|2107
41|1667
41|440
41|1984
41|1885
41|99
41|109
41|70
41|39
41|778
41|559
41|219
42|34141
42|22844
42|11297
42|1852
42|1645
42|207
42|2012
42|1569
42|443
42|1742
42|1652
42|90
42|108
42|73
42|35
42|685
42|510
42|175
43|33290
43|22044
43|11246
43|1711
43|1500
43|211
43|2127
43|1677
43|450
43|1679
43|1595
43|84
43|82
43|61
43|21
43|614
43|440
43|174
44|32736
44|22108
44|10628
44|1685
44|1502
44|183
44|2018
44|1626
44|392
44|1518
44|1423
44|95
44|84
44|56
44|28
44|620
44|470
44|150
45|33134
45|22688
45|10446
45|1781
45|1598
45|183
45|2092
45|1698
45|394
45|1507
45|1428
45|79
45|100
45|68
45|32
45|578
45|422
45|156
21|16083
21|14819
21|1264
21|4376
21|4319
21|57
21|232
21|155
21|77
21|348
21|335
21|13
21|59
21|48
21|11
21|390
21|354
21|36
22|15845
22|14535
22|1310
22|3837
22|3773
22|64
22|211
22|166
22|45
22|385
22|370
22|15
22|54
22|44
22|10
22|397
22|339
22|58
23|15151
23|13895
23|1256
23|3544
23|3506
23|38
23|229
23|184
23|45
23|323
23|315
23|8
23|63
23|54
23|9
23|364
23|307
23|57
24|14422
24|13063
24|1359
24|3650
24|3600
24|50
24|213
24|156
24|57
24|377
24|367
24|10
24|56
24|50
24|6
24|359
24|325
24|34
25|14832
25|13428
25|1404
25|3513
25|3453
25|60
25|212
25|177
25|35
25|380
25|369
25|11
25|73
25|69
25|4
25|304
25|269
25|35
26|14600
26|13232
26|1368
26|3613
26|3558
26|55
26|172
26|127
26|45
26|358
26|353
26|5
26|74
26|64
26|10
26|336
26|287
26|49
27|14562
27|13240
27|1322
27|3560
27|3517
27|43
27|218
27|155
27|63
27|417
27|404
27|13
27|58
27|50
27|8
27|304
27|267
27|37
28|14762
28|13388
28|1374
28|3422
28|3375
28|47
28|206
28|156
28|50
28|411
28|405
28|6
28|68
28|65
28|3
28|285
28|249
28|36
29|14835
29|13409
29|1426
29|3419
29|3372
29|47
29|195
29|150
29|45
29|434
29|419
29|15
29|69
29|60
29|9
29|290
29|241
29|49
30|14910
30|13529
30|1381
30|3574
30|3525
30|49
30|198
30|152
30|46
30|445
30|433
30|12
30|77
30|67
30|10
30|303
30|255
30|48
31|14917
31|13370
31|1547
31|3713
31|3663
31|50
31|190
31|147
31|43
31|431
31|422
31|9
31|90
31|77
31|13
31|311
31|269
31|42
32|14174
32|12779
32|1395
32|3418
32|3372
32|46
32|163
32|125
32|38
32|413
32|400
32|13
32|60
32|53
32|7
32|255
32|217
32|38
33|14335
33|12925
33|1410
33|3226
33|3178
33|48
33|174
33|139
33|35
33|364
33|357
33|7
33|66
33|61
33|5
33|318
33|279
33|39
34|13983
34|12698
34|1285
34|3247
34|3200
34|47
34|171
34|123
34|48
34|395
34|385
34|10
34|81
34|62
34|19
34|224
34|194
34|30
35|13561
35|12241
35|1320
35|3053
35|3009
35|44
35|171
35|124
35|47
35|368
35|364
35|4
35|60
35|57
35|3
35|263
35|230
35|33
36|14140
36|12781
36|1359
36|3228
36|3186
36|42
36|140
36|109
36|31
36|379
36|362
36|17
36|43
36|39
36|4
36|229
36|205
36|24
37|13903
37|12643
37|1260
37|2896
37|2849
37|47
37|172
37|142
37|30
37|368
37|360
37|8
37|49
37|45
37|4
37|212
37|183
37|29
38|14350
38|13056
38|1294
38|2932
38|2891
38|41
38|161
38|134
38|27
38|347
38|340
38|7
38|38
38|31
38|7
38|247
38|216
38|31
39|14910
39|13692
39|1218
39|3000
39|2959
39|41
39|185
39|146
39|39
39|340
39|335
39|5
39|36
39|30
39|6
39|201
39|186
39|15
40|15587
40|14433
40|1154
40|3051
40|3015
40|36
40|200
40|136
40|64
40|329
40|318
40|11
40|39
40|32
40|7
40|212
40|186
40|26
41|15477
41|14447
41|1030
41|3035
41|2989
41|46
41|183
41|149
41|34
41|384
41|374
41|10
41|34
41|30
41|4
41|231
41|203
41|28
42|14674
42|13698
42|976
42|2842
42|2814
42|28
42|178
42|125
42|53
42|309
42|298
42|11
42|28
42|25
42|3
42|228
42|203
42|25
43|14203
43|13252
43|951
43|2878
43|2851
43|27
43|191
43|148
43|43
43|298
43|290
43|8
43|19
43|14
43|5
43|211
43|176
43|35
44|14229
44|13350
44|879
44|2937
44|2899
44|38
44|182
44|152
44|30
44|271
44|263
44|8
44|30
44|23
44|7
44|210
44|190
44|20
45|14600
45|13744
45|856
45|3027
45|2992
45|35
45|206
45|169
45|37
45|301
45|289
45|12
45|39
45|35
45|4
45|195
45|181
45|14
21|203586
21|91533
21|112053
21|22097
21|18884
21|3213
21|5554
21|1334
21|4220
21|36787
21|34602
21|2185
21|1703
21|1174
21|529
21|12758
21|8979
21|3779
22|195966
22|91303
22|104663
22|21022
22|17991
22|3031
22|5265
22|1277
22|3988
22|38732
22|36481
22|2251
22|1709
22|1206
22|503
22|12254
22|8730
22|3524
23|194891
23|91862
23|103029
23|20036
23|16874
23|3162
23|5294
23|1159
23|4135
23|37028
23|34941
23|2087
23|1662
23|1176
23|486
23|11404
23|8045
23|3359
24|190619
24|90073
24|100546
24|19099
24|16159
24|2940
24|5005
24|1206
24|3799
24|35757
24|33785
24|1972
24|1651
24|1153
24|498
24|10954
24|7682
24|3272
25|192009
25|92066
25|99943
25|19101
25|16208
25|2893
25|5024
25|1119
25|3905
25|37321
25|35365
25|1956
25|1676
25|1241
25|435
25|10739
25|7534
25|3205
26|195720
26|95160
26|100560
26|18788
26|15813
26|2975
26|4991
26|1151
26|3840
26|39502
26|37542
26|1960
26|1633
26|1188
26|445
26|10799
26|7531
26|3268
27|189561
27|91543
27|98018
27|17550
27|14814
27|2736
27|4857
27|1070
27|3787
27|39785
27|37985
27|1800
27|1608
27|1157
27|451
27|10458
27|7126
27|3332
28|192856
28|92769
28|100087
28|17652
28|14729
28|2923
28|5097
28|1187
28|3910
28|41536
28|39679
28|1857
28|1618
28|1156
28|462
28|10289
28|7132
28|3157
29|194093
29|93023
29|101070
29|17840
29|14975
29|2865
29|4792
29|1093
29|3699
29|43299
29|41381
29|1918
29|1615
29|1150
29|465
29|10071
29|6978
29|3093
30|191964
30|91622
30|100342
30|17328
30|14538
30|2790
30|4865
30|1153
30|3712
30|42421
30|40545
30|1876
30|1553
30|1094
30|459
30|9773
30|6745
30|3028
31|194201
31|92790
31|101411
31|18239
31|15601
31|2638
31|4861
31|1091
31|3770
31|43870
31|41960
31|1910
31|1540
31|1120
31|420
31|9735
31|6618
31|3117
32|180441
32|85509
32|94932
32|16927
32|14406
32|2521
32|4521
32|1033
32|3488
32|41468
32|39740
32|1728
32|1501
32|1069
32|432
32|9015
32|6034
32|2981
33|179301
33|83877
33|95424
33|16317
33|13826
33|2491
33|4526
33|1028
33|3498
33|41017
33|39227
33|1790
33|1392
33|1016
33|376
33|8589
33|5783
33|2806
34|178903
34|82536
34|96367
34|16361
34|13816
34|2545
34|4435
34|1067
34|3368
34|41946
34|40240
34|1706
34|1469
34|1037
34|432
34|8409
34|5680
34|2729
35|175489
35|79565
35|95924
35|15886
35|13408
35|2478
35|4254
35|959
35|3295
35|42284
35|40549
35|1735
35|1309
35|942
35|367
35|7852
35|5348
35|2504
36|181654
36|83100
36|98554
36|16468
36|14246
36|2222
36|4495
36|992
36|3503
36|44573
36|42921
36|1652
36|1369
36|1001
36|368
36|7494
36|5219
36|2275
37|174186
37|78782
37|95404
37|15271
37|13059
37|2212
37|4238
37|959
37|3279
37|44026
37|42501
37|1525
37|1293
37|964
37|329
37|7189
37|4977
37|2212
38|176589
38|81246
38|95343
38|15514
38|13446
38|2068
38|4255
38|994
38|3261
38|45374
38|43750
38|1624
38|1300
38|995
38|305
38|7052
38|4954
38|2098
39|180584
39|86901
39|93683
39|16216
39|14141
39|2075
39|4272
39|1041
39|3231
39|45811
39|44204
39|1607
39|1321
39|981
39|340
39|7155
39|5101
39|2054
40|192899
40|97933
40|94966
40|17972
40|15826
40|2146
40|4501
40|1159
40|3342
40|45363
40|43784
40|1579
40|1343
40|999
40|344
40|7581
40|5412
40|2169
41|200318
41|104986
41|95332
41|19040
41|17074
41|1966
41|4569
41|1243
41|3326
41|46084
41|44476
41|1608
41|1474
41|1149
41|325
41|7375
41|5228
41|2147
42|188235
42|98950
42|89285
42|16873
42|15045
42|1828
42|4350
42|1142
42|3208
42|43860
42|42396
42|1464
42|1422
42|1073
42|349
42|6806
42|4849
42|1957
43|183070
43|96295
43|86775
43|16957
43|15200
43|1757
43|4124
43|1091
43|3033
43|42014
43|40689
43|1325
43|1336
43|1025
43|311
43|6391
43|4578
43|1813
44|181926
44|97976
44|83950
44|17275
44|15625
44|1650
44|4113
44|1143
44|2970
44|39353
44|38015
44|1338
44|1284
44|970
44|314
44|6382
44|4530
44|1852
45|182151
45|100127
45|82024
45|17908
45|16335
45|1573
45|4069
45|1198
45|2871
45|40103
45|38762
45|1341
45|1336
45|1044
45|292
45|6098
45|4430
45|1668
21|29746
21|22193
21|7553
21|1763
21|1485
21|278
21|687
21|319
21|368
21|1027
21|956
21|71
21|69
21|34
21|35
21|1274
21|978
21|296
22|29524
22|22239
22|7285
22|1727
22|1459
22|268
22|617
22|284
22|333
22|1235
22|1169
22|66
22|119
22|85
22|34
22|1123
22|832
22|291
23|30068
23|22870
23|7198
23|1673
23|1461
23|212
23|685
23|295
23|390
23|1109
23|1026
23|83
23|94
23|53
23|41
23|1072
23|735
23|337
24|30525
24|23338
24|7187
24|1550
24|1322
24|228
24|595
24|263
24|332
24|1265
24|1176
24|89
24|81
24|48
24|33
24|1126
24|830
24|296
25|30853
25|23671
25|7182
25|1578
25|1367
25|211
25|630
25|256
25|374
25|1226
25|1141
25|85
25|99
25|74
25|25
25|1098
25|783
25|315
26|32069
26|24818
26|7251
26|1604
26|1348
26|256
26|664
26|302
26|362
26|1280
26|1213
26|67
26|84
26|65
26|19
26|1075
26|801
26|274
27|31593
27|24272
27|7321
27|1488
27|1252
27|236
27|595
27|235
27|360
27|1412
27|1347
27|65
27|85
27|64
27|21
27|1078
27|796
27|282
28|32254
28|24940
28|7314
28|1596
28|1358
28|238
28|635
28|246
28|389
28|1453
28|1373
28|80
28|74
28|44
28|30
28|1032
28|798
28|234
29|32474
29|24900
29|7574
29|1644
29|1389
29|255
29|626
29|249
29|377
29|1416
29|1347
29|69
29|98
29|68
29|30
29|1016
29|748
29|268
30|32099
30|24678
30|7421
30|1586
30|1356
30|230
30|572
30|240
30|332
30|1407
30|1340
30|67
30|86
30|59
30|27
30|984
30|714
30|270
31|32578
31|24996
31|7582
31|1627
31|1383
31|244
31|625
31|266
31|359
31|1400
31|1333
31|67
31|77
31|54
31|23
31|996
31|712
31|284
32|30748
32|23660
32|7088
32|1567
32|1331
32|236
32|607
32|221
32|386
32|1431
32|1361
32|70
32|82
32|49
32|33
32|932
32|666
32|266
33|30336
33|23166
33|7170
33|1487
33|1287
33|200
33|547
33|207
33|340
33|1458
33|1364
33|94
33|60
33|40
33|20
33|921
33|684
33|237
34|29871
34|22638
34|7233
34|1425
34|1226
34|199
34|585
34|199
34|386
34|1378
34|1305
34|73
34|57
34|40
34|17
34|869
34|614
34|255
35|28847
35|21803
35|7044
35|1369
35|1165
35|204
35|573
35|227
35|346
35|1481
35|1422
35|59
35|63
35|35
35|28
35|799
35|550
35|249
36|29579
36|22606
36|6973
36|1476
36|1267
36|209
36|584
36|243
36|341
36|1551
36|1486
36|65
36|60
36|42
36|18
36|839
36|614
36|225
37|28536
37|21577
37|6959
37|1273
37|1072
37|201
37|573
37|210
37|363
37|1487
37|1416
37|71
37|64
37|48
37|16
37|796
37|604
37|192
38|28765
38|21979
38|6786
38|1394
38|1220
38|174
38|556
38|226
38|330
38|1633
38|1556
38|77
38|53
38|33
38|20
38|712
38|527
38|185
39|30227
39|23537
39|6690
39|1410
39|1240
39|170
39|541
39|220
39|321
39|1543
39|1493
39|50
39|79
39|55
39|24
39|732
39|537
39|195
40|32203
40|25635
40|6568
40|1512
40|1347
40|165
40|544
40|242
40|302
40|1453
40|1388
40|65
40|68
40|46
40|22
40|714
40|539
40|175
41|32555
41|26172
41|6383
41|1478
41|1306
41|172
41|549
41|237
41|312
41|1456
41|1403
41|53
41|62
41|49
41|13
41|720
41|529
41|191
42|30938
42|24782
42|6156
42|1470
42|1304
42|166
42|521
42|234
42|287
42|1410
42|1330
42|80
42|47
42|33
42|14
42|645
42|470
42|175
43|29145
43|23279
43|5866
43|1359
43|1226
43|133
43|532
43|232
43|300
43|1338
43|1290
43|48
43|52
43|37
43|15
43|557
43|409
43|148
44|28938
44|23527
44|5411
44|1300
44|1187
44|113
44|492
44|214
44|278
44|1212
44|1166
44|46
44|45
44|36
44|9
44|571
44|416
44|155
45|29344
45|23859
45|5485
45|1330
45|1226
45|104
45|555
45|227
45|328
45|1200
45|1149
45|51
45|44
45|33
45|11
45|607
45|446
45|161
21|16978
21|13650
21|3328
21|3691
21|3095
21|596
21|120
21|40
21|80
21|899
21|862
21|37
21|29
21|11
21|18
21|685
21|526
21|159
22|16220
22|13051
22|3169
22|3301
22|2757
22|544
22|110
22|44
22|66
22|835
22|791
22|44
22|16
22|14
22|2
22|506
22|391
22|115
23|16566
23|13477
23|3089
23|3169
23|2653
23|516
23|132
23|51
23|81
23|917
23|889
23|28
23|14
23|12
23|2
23|532
23|379
23|153
24|16726
24|13612
24|3114
24|2928
24|2467
24|461
24|130
24|30
24|100
24|1145
24|1110
24|35
24|26
24|9
24|17
24|544
24|417
24|127
25|16779
25|13615
25|3164
25|3078
25|2591
25|487
25|90
25|25
25|65
25|1180
25|1143
25|37
25|27
25|12
25|15
25|541
25|361
25|180
26|16442
26|13227
26|3215
26|2872
26|2379
26|493
26|128
26|48
26|80
26|1314
26|1287
26|27
26|25
26|7
26|18
26|456
26|322
26|134
27|16023
27|12857
27|3166
27|3008
27|2544
27|464
27|123
27|54
27|69
27|1426
27|1400
27|26
27|37
27|20
27|17
27|493
27|366
27|127
28|16390
28|13189
28|3201
28|2977
28|2468
28|509
28|128
28|41
28|87
28|1499
28|1470
28|29
28|26
28|8
28|18
28|505
28|348
28|157
29|16685
29|13111
29|3574
29|3011
29|2455
29|556
29|122
29|37
29|85
29|1610
29|1579
29|31
29|23
29|9
29|14
29|491
29|342
29|149
30|16132
30|12770
30|3362
30|2878
30|2387
30|491
30|160
30|55
30|105
30|1582
30|1543
30|39
30|35
30|9
30|26
30|446
30|299
30|147
31|16565
31|13014
31|3551
31|3197
31|2659
31|538
31|155
31|49
31|106
31|1672
31|1643
31|29
31|22
31|12
31|10
31|470
31|331
31|139
32|15848
32|12541
32|3307
32|3017
32|2527
32|490
32|117
32|41
32|76
32|1534
32|1491
32|43
32|39
32|8
32|31
32|426
32|298
32|128
33|15779
33|12447
33|3332
33|2879
33|2388
33|491
33|123
33|47
33|76
33|1481
33|1445
33|36
33|29
33|16
33|13
33|471
33|329
33|142
34|15856
34|12566
34|3290
34|2883
34|2399
34|484
34|146
34|66
34|80
34|1437
34|1400
34|37
34|38
34|18
34|20
34|453
34|332
34|121
35|15857
35|12683
35|3174
35|2700
35|2231
35|469
35|125
35|42
35|83
35|1440
35|1407
35|33
35|14
35|5
35|9
35|409
35|290
35|119
36|16148
36|12942
36|3206
36|2816
36|2406
36|410
36|119
36|45
36|74
36|1522
36|1498
36|24
36|33
36|10
36|23
36|388
36|271
36|117
37|16216
37|13144
37|3072
37|2762
37|2364
37|398
37|116
37|45
37|71
37|1482
37|1456
37|26
37|36
37|10
37|26
37|373
37|266
37|107
38|17177
38|14106
38|3071
38|2809
38|2434
38|375
38|102
38|34
38|68
38|1495
38|1470
38|25
38|20
38|9
38|11
38|375
38|269
38|106
39|18655
39|15587
39|3068
39|2804
39|2438
39|366
39|120
39|42
39|78
39|1428
39|1409
39|19
39|19
39|4
39|15
39|400
39|287
39|113
40|20637
40|17405
40|3232
40|3209
40|2830
40|379
40|125
40|47
40|78
40|1428
40|1407
40|21
40|31
40|11
40|20
40|383
40|270
40|113
41|21903
41|18689
41|3214
41|3207
41|2847
41|360
41|116
41|47
41|69
41|1418
41|1388
41|30
41|29
41|13
41|16
41|400
41|285
41|115
42|21204
42|18153
42|3051
42|3098
42|2734
42|364
42|144
42|57
42|87
42|1337
42|1314
42|23
42|34
42|17
42|17
42|385
42|257
42|128
43|21449
43|18409
43|3040
43|3073
43|2761
43|312
43|128
43|56
43|72
43|1256
43|1220
43|36
43|22
43|11
43|11
43|320
43|243
43|77
44|22143
44|19151
44|2992
44|3113
44|2793
44|320
44|108
44|44
44|64
44|1054
44|1028
44|26
44|25
44|9
44|16
44|304
44|216
44|88
45|23319
45|20338
45|2981
45|3161
45|2821
45|340
45|148
45|71
45|77
45|1185
45|1161
45|24
45|22
45|13
45|9
45|316
45|229
45|87
21|4531
21|4031
21|500
21|1737
21|1656
21|81
21|52
21|20
21|32
21|188
21|187
21|1
21|8
21|5
21|3
21|173
21|155
21|18
22|4946
22|4457
22|489
22|1558
22|1462
22|96
